"","FACILITYID","JUVENILE","SUSP","KNOWN","DIFF"
"983","10006015","NOT_JUVENILE",FALSE,FALSE,FALSE
"984","10006028","NOT_JUVENILE",FALSE,FALSE,FALSE
"985","10001232","JUVENILE",TRUE,TRUE,FALSE
"986","10003500","NOT_JUVENILE",TRUE,TRUE,FALSE
"987","10003316","NOT_JUVENILE",FALSE,FALSE,FALSE
"988","10003819","JUVENILE",FALSE,FALSE,FALSE
"989","10000387","NOT_JUVENILE",TRUE,FALSE,TRUE
"990","10004961","NOT_JUVENILE",FALSE,FALSE,FALSE
"991","10003953","NOT_JUVENILE",FALSE,FALSE,FALSE
"992","10005766","JUVENILE",FALSE,FALSE,FALSE
"993","10005763","NOT_JUVENILE",FALSE,FALSE,FALSE
"994","10006000","JUVENILE",TRUE,FALSE,TRUE
"995","10005764","NOT_JUVENILE",FALSE,FALSE,FALSE
"996","10004959","NOT_JUVENILE",TRUE,FALSE,TRUE
"997","10004706","NOT_JUVENILE",TRUE,FALSE,TRUE
"998","10004966","NOT_JUVENILE",FALSE,FALSE,FALSE
"999","10004937","NOT_JUVENILE",TRUE,FALSE,TRUE
"1000","10004948","NOT_JUVENILE",FALSE,FALSE,FALSE
"1001","10004963","NOT_JUVENILE",FALSE,FALSE,FALSE
"1002","10006835","NOT_JUVENILE",FALSE,FALSE,FALSE
"1003","10005133","NOT_JUVENILE",TRUE,FALSE,TRUE
"1004","10005761","NOT_JUVENILE",FALSE,FALSE,FALSE
"1005","10005831","NOT_JUVENILE",TRUE,FALSE,TRUE
"1006","10005158","NOT_JUVENILE",FALSE,FALSE,FALSE
"1007","10005043","JUVENILE",FALSE,FALSE,FALSE
"1008","10005376","NOT_JUVENILE",FALSE,FALSE,FALSE
"1009","10005589","NOT_JUVENILE",FALSE,FALSE,FALSE
"1010","10002990","NOT_JUVENILE",FALSE,FALSE,FALSE
"1011","10005132","NOT_JUVENILE",TRUE,FALSE,TRUE
"1012","10005754","NOT_JUVENILE",TRUE,FALSE,TRUE
"1013","10005115","NOT_JUVENILE",FALSE,FALSE,FALSE
"1014","10005410","NOT_JUVENILE",TRUE,FALSE,TRUE
"1015","10005580","NOT_JUVENILE",FALSE,FALSE,FALSE
"1016","10005147","JUVENILE",FALSE,FALSE,FALSE
"1017","10003798","JUVENILE",TRUE,FALSE,TRUE
"1018","10005116","NOT_JUVENILE",TRUE,FALSE,TRUE
"1019","10005111","NOT_JUVENILE",FALSE,FALSE,FALSE
"1020","10005126","NOT_JUVENILE",FALSE,FALSE,FALSE
"1021","10006020","NOT_JUVENILE",FALSE,FALSE,FALSE
"1022","10006035","NOT_JUVENILE",FALSE,FALSE,FALSE
"1023","10005469","NOT_JUVENILE",FALSE,FALSE,FALSE
"1024","10000360","NOT_JUVENILE",TRUE,FALSE,TRUE
"1025","10000370","NOT_JUVENILE",FALSE,FALSE,FALSE
"1026","10001240","NOT_JUVENILE",FALSE,FALSE,FALSE
"1027","10002843","NOT_JUVENILE",TRUE,FALSE,TRUE
"1028","10006364","NOT_JUVENILE",TRUE,FALSE,TRUE
"1029","10002987","NOT_JUVENILE",FALSE,FALSE,FALSE
"1030","10004967","NOT_JUVENILE",TRUE,FALSE,TRUE
"1031","10005466","NOT_JUVENILE",FALSE,FALSE,FALSE
"1032","10002988","NOT_JUVENILE",TRUE,FALSE,TRUE
"1033","10004954","NOT_JUVENILE",FALSE,FALSE,FALSE
"1034","10004935","NOT_JUVENILE",FALSE,FALSE,FALSE
"1035","10004969","NOT_JUVENILE",FALSE,FALSE,FALSE
"1036","10005118","NOT_JUVENILE",TRUE,FALSE,TRUE
"1037","10004941","NOT_JUVENILE",FALSE,FALSE,FALSE
"1038","10003012","NOT_JUVENILE",FALSE,FALSE,FALSE
"1039","10003002","NOT_JUVENILE",FALSE,FALSE,FALSE
"1040","10005575","NOT_JUVENILE",FALSE,FALSE,FALSE
"1041","10001855","NOT_JUVENILE",FALSE,FALSE,FALSE
"1042","10002997","NOT_JUVENILE",TRUE,FALSE,TRUE
"1043","10003006","NOT_JUVENILE",TRUE,FALSE,TRUE
"1044","10000261","NOT_JUVENILE",TRUE,FALSE,TRUE
"1045","10003004","NOT_JUVENILE",TRUE,FALSE,TRUE
"1046","10003799","NOT_JUVENILE",TRUE,FALSE,TRUE
"1047","10000260","NOT_JUVENILE",TRUE,FALSE,TRUE
"1048","10005258","NOT_JUVENILE",FALSE,FALSE,FALSE
"1049","10005506","NOT_JUVENILE",TRUE,FALSE,TRUE
"1050","10006121","NOT_JUVENILE",FALSE,FALSE,FALSE
"1051","10004942","NOT_JUVENILE",FALSE,FALSE,FALSE
"1052","10004945","NOT_JUVENILE",FALSE,FALSE,FALSE
"1053","10004949","NOT_JUVENILE",TRUE,FALSE,TRUE
"1054","10005884","NOT_JUVENILE",TRUE,FALSE,TRUE
"1055","10004940","NOT_JUVENILE",FALSE,FALSE,FALSE
"1056","10005117","NOT_JUVENILE",FALSE,FALSE,FALSE
"1057","10004971","NOT_JUVENILE",FALSE,FALSE,FALSE
"1058","10006433","NOT_JUVENILE",FALSE,FALSE,FALSE
"1059","10001791","NOT_JUVENILE",FALSE,FALSE,FALSE
"1060","10005496","NOT_JUVENILE",FALSE,FALSE,FALSE
"1061","10005515","NOT_JUVENILE",TRUE,FALSE,TRUE
"1062","10006331","NOT_JUVENILE",FALSE,FALSE,FALSE
"1063","10006065","NOT_JUVENILE",FALSE,FALSE,FALSE
"1064","10005397","NOT_JUVENILE",FALSE,FALSE,FALSE
"1065","10005896","NOT_JUVENILE",FALSE,FALSE,FALSE
"1066","10002991","NOT_JUVENILE",FALSE,FALSE,FALSE
"1067","10005128","NOT_JUVENILE",TRUE,FALSE,TRUE
"1068","10004955","NOT_JUVENILE",FALSE,FALSE,FALSE
"1069","10006036","JUVENILE",FALSE,FALSE,FALSE
"1070","10002995","NOT_JUVENILE",TRUE,FALSE,TRUE
"1071","10005129","NOT_JUVENILE",TRUE,FALSE,TRUE
"1072","10004938","NOT_JUVENILE",FALSE,FALSE,FALSE
"1073","10002996","NOT_JUVENILE",TRUE,FALSE,TRUE
"1074","10003005","NOT_JUVENILE",TRUE,FALSE,TRUE
"1075","10003000","JUVENILE",FALSE,FALSE,FALSE
"1076","10000259","JUVENILE",FALSE,FALSE,FALSE
"1077","10003008","JUVENILE",TRUE,FALSE,TRUE
"1078","10006613","NOT_JUVENILE",TRUE,FALSE,TRUE
"1079","10004228","NOT_JUVENILE",FALSE,FALSE,FALSE
"1080","10004944","JUVENILE",FALSE,FALSE,FALSE
"1081","10006086","NOT_JUVENILE",TRUE,FALSE,TRUE
"1082","10004943","NOT_JUVENILE",FALSE,FALSE,FALSE
"1083","10005319","NOT_JUVENILE",FALSE,FALSE,FALSE
"1084","10002631","NOT_JUVENILE",TRUE,FALSE,TRUE
"1085","10004119","NOT_JUVENILE",FALSE,TRUE,TRUE
"1086","10005272","NOT_JUVENILE",FALSE,FALSE,FALSE
"1087","10005267","NOT_JUVENILE",FALSE,FALSE,FALSE
"1088","10005362","NOT_JUVENILE",FALSE,FALSE,FALSE
"1089","10001917","NOT_JUVENILE",TRUE,FALSE,TRUE
"1090","10002641","NOT_JUVENILE",TRUE,FALSE,TRUE
"1091","10002637","NOT_JUVENILE",FALSE,FALSE,FALSE
"1092","10002636","NOT_JUVENILE",FALSE,FALSE,FALSE
"1093","10006100","NOT_JUVENILE",FALSE,FALSE,FALSE
"1094","10006114","NOT_JUVENILE",FALSE,FALSE,FALSE
"1095","10001785","NOT_JUVENILE",FALSE,FALSE,FALSE
"1096","10005275","NOT_JUVENILE",FALSE,FALSE,FALSE
"1097","10004379","NOT_JUVENILE",FALSE,FALSE,FALSE
"1098","10000811","NOT_JUVENILE",FALSE,FALSE,FALSE
"1099","10000840","NOT_JUVENILE",TRUE,FALSE,TRUE
"1100","10000881","JUVENILE",FALSE,FALSE,FALSE
"1101","10002635","NOT_JUVENILE",TRUE,FALSE,TRUE
"1102","10002642","NOT_JUVENILE",TRUE,FALSE,TRUE
"1103","10005948","JUVENILE",TRUE,FALSE,TRUE
"1104","10005982","NOT_JUVENILE",FALSE,FALSE,FALSE
"1105","10005923","NOT_JUVENILE",TRUE,FALSE,TRUE
"1106","10003713","NOT_JUVENILE",TRUE,FALSE,TRUE
"1107","10000784","JUVENILE",TRUE,FALSE,TRUE
"1108","10002322","NOT_JUVENILE",FALSE,FALSE,FALSE
"1109","10002643","NOT_JUVENILE",TRUE,FALSE,TRUE
"1110","10001800","NOT_JUVENILE",FALSE,FALSE,FALSE
"1111","10006128","NOT_JUVENILE",FALSE,FALSE,FALSE
"1112","10004214","NOT_JUVENILE",TRUE,FALSE,TRUE
"1113","10005498","NOT_JUVENILE",FALSE,FALSE,FALSE
"1114","10005528","NOT_JUVENILE",FALSE,FALSE,FALSE
"1115","10002612","NOT_JUVENILE",TRUE,FALSE,TRUE
"1116","10006076","NOT_JUVENILE",FALSE,FALSE,FALSE
"1117","10005918","NOT_JUVENILE",TRUE,FALSE,TRUE
"1118","10004158","JUVENILE",TRUE,FALSE,TRUE
"1119","10005499","NOT_JUVENILE",FALSE,FALSE,FALSE
"1120","10005517","NOT_JUVENILE",TRUE,FALSE,TRUE
"1121","10001019","NOT_JUVENILE",TRUE,TRUE,FALSE
"1122","10004117","NOT_JUVENILE",TRUE,TRUE,FALSE
"1123","10005751","NOT_JUVENILE",TRUE,FALSE,TRUE
"1124","10001757","NOT_JUVENILE",TRUE,FALSE,TRUE
"1125","10001758","JUVENILE",TRUE,FALSE,TRUE
"1126","10004152","NOT_JUVENILE",TRUE,FALSE,TRUE
"1127","10004196","NOT_JUVENILE",FALSE,FALSE,FALSE
"1128","10004207","NOT_JUVENILE",TRUE,FALSE,TRUE
"1129","10004191","NOT_JUVENILE",TRUE,FALSE,TRUE
"1130","10005516","NOT_JUVENILE",FALSE,FALSE,FALSE
"1131","10004175","NOT_JUVENILE",TRUE,FALSE,TRUE
"1132","10004200","NOT_JUVENILE",TRUE,FALSE,TRUE
"1133","10005748","JUVENILE",TRUE,FALSE,TRUE
"1134","10001783","NOT_JUVENILE",TRUE,FALSE,TRUE
"1135","10005752","NOT_JUVENILE",FALSE,FALSE,FALSE
"1136","10005509","NOT_JUVENILE",FALSE,FALSE,FALSE
"1137","10000492","NOT_JUVENILE",FALSE,FALSE,FALSE
"1138","10004116","NOT_JUVENILE",FALSE,FALSE,FALSE
"1139","10002176","NOT_JUVENILE",TRUE,TRUE,FALSE
"1140","10006596","NOT_JUVENILE",TRUE,TRUE,FALSE
"1141","10006208","NOT_JUVENILE",TRUE,FALSE,TRUE
"1142","10005521","NOT_JUVENILE",TRUE,FALSE,TRUE
"1143","10002437","NOT_JUVENILE",TRUE,FALSE,TRUE
"1144","10004198","NOT_JUVENILE",FALSE,FALSE,FALSE
"1145","10001803","NOT_JUVENILE",FALSE,FALSE,FALSE
"1146","10006120","NOT_JUVENILE",FALSE,FALSE,FALSE
"1147","10005765","NOT_JUVENILE",FALSE,FALSE,FALSE
"1148","10002762","NOT_JUVENILE",FALSE,FALSE,FALSE
"1149","10004122","JUVENILE",TRUE,TRUE,FALSE
"1150","10006597","NOT_JUVENILE",TRUE,TRUE,FALSE
"1151","10000849","NOT_JUVENILE",TRUE,FALSE,TRUE
"1152","10004164","NOT_JUVENILE",FALSE,FALSE,FALSE
"1153","10006077","NOT_JUVENILE",FALSE,FALSE,FALSE
"1154","10000540","NOT_JUVENILE",TRUE,FALSE,TRUE
"1155","10006389","NOT_JUVENILE",TRUE,TRUE,FALSE
"1156","10003579","NOT_JUVENILE",FALSE,FALSE,FALSE
"1157","10001737","NOT_JUVENILE",FALSE,TRUE,TRUE
"1158","10000619","NOT_JUVENILE",TRUE,TRUE,FALSE
"1159","10006505","NOT_JUVENILE",FALSE,FALSE,FALSE
"1160","10000047","NOT_JUVENILE",FALSE,FALSE,FALSE
"1161","10006132","NOT_JUVENILE",TRUE,FALSE,TRUE
"1162","10004151","NOT_JUVENILE",FALSE,FALSE,FALSE
"1163","10004186","NOT_JUVENILE",TRUE,FALSE,TRUE
"1164","10006130","NOT_JUVENILE",TRUE,FALSE,TRUE
"1165","10000155","NOT_JUVENILE",FALSE,FALSE,FALSE
"1166","10006253","NOT_JUVENILE",TRUE,FALSE,TRUE
"1167","10006281","NOT_JUVENILE",FALSE,FALSE,FALSE
"1168","10004149","NOT_JUVENILE",FALSE,FALSE,FALSE
"1169","10001772","NOT_JUVENILE",TRUE,FALSE,TRUE
"1170","10006119","NOT_JUVENILE",TRUE,FALSE,TRUE
"1171","10006125","NOT_JUVENILE",FALSE,FALSE,FALSE
"1172","10006126","NOT_JUVENILE",FALSE,FALSE,FALSE
"1173","10004217","NOT_JUVENILE",TRUE,FALSE,TRUE
"1174","10006250","NOT_JUVENILE",TRUE,FALSE,TRUE
"1175","10006254","NOT_JUVENILE",TRUE,FALSE,TRUE
"1176","10006304","NOT_JUVENILE",FALSE,FALSE,FALSE
"1177","10004147","NOT_JUVENILE",TRUE,FALSE,TRUE
"1178","10006060","NOT_JUVENILE",FALSE,TRUE,TRUE
"1179","10006819","NOT_JUVENILE",TRUE,FALSE,TRUE
"1180","10004172","NOT_JUVENILE",TRUE,FALSE,TRUE
"1181","10001746","NOT_JUVENILE",FALSE,FALSE,FALSE
"1182","10005289","NOT_JUVENILE",FALSE,FALSE,FALSE
"1183","10006096","NOT_JUVENILE",FALSE,FALSE,FALSE
"1184","10001790","NOT_JUVENILE",FALSE,FALSE,FALSE
"1185","10006820","NOT_JUVENILE",FALSE,FALSE,FALSE
"1186","10001776","NOT_JUVENILE",TRUE,FALSE,TRUE
"1187","10000171","NOT_JUVENILE",TRUE,FALSE,TRUE
"1188","10004222","NOT_JUVENILE",FALSE,FALSE,FALSE
"1189","10006507","NOT_JUVENILE",TRUE,FALSE,TRUE
"1190","10006509","NOT_JUVENILE",FALSE,FALSE,FALSE
"1191","10004221","NOT_JUVENILE",FALSE,FALSE,FALSE
"1192","10006510","NOT_JUVENILE",FALSE,FALSE,FALSE
"1193","10006083","NOT_JUVENILE",FALSE,FALSE,FALSE
"1194","10004195","NOT_JUVENILE",FALSE,FALSE,FALSE
"1195","10002694","NOT_JUVENILE",TRUE,FALSE,TRUE
"1196","10006318","NOT_JUVENILE",FALSE,FALSE,FALSE
"1197","10002705","NOT_JUVENILE",FALSE,FALSE,FALSE
"1198","10005519","NOT_JUVENILE",FALSE,FALSE,FALSE
"1199","10005518","NOT_JUVENILE",FALSE,FALSE,FALSE
"1200","10002897","NOT_JUVENILE",TRUE,FALSE,TRUE
"1201","10006131","NOT_JUVENILE",FALSE,FALSE,FALSE
"1202","10002504","JUVENILE",TRUE,FALSE,TRUE
"1203","10004176","JUVENILE",FALSE,FALSE,FALSE
"1204","10006123","NOT_JUVENILE",FALSE,FALSE,FALSE
"1205","10001301","NOT_JUVENILE",FALSE,FALSE,FALSE
"1206","10005523","NOT_JUVENILE",FALSE,FALSE,FALSE
"1207","10004142","NOT_JUVENILE",FALSE,FALSE,FALSE
"1208","10006513","NOT_JUVENILE",FALSE,FALSE,FALSE
"1209","10004215","JUVENILE",FALSE,FALSE,FALSE
"1210","10003989","NOT_JUVENILE",TRUE,TRUE,FALSE
"1211","10005501","NOT_JUVENILE",FALSE,FALSE,FALSE
"1212","10000686","NOT_JUVENILE",FALSE,FALSE,FALSE
"1213","10001755","NOT_JUVENILE",TRUE,FALSE,TRUE
"1214","10001767","NOT_JUVENILE",TRUE,FALSE,TRUE
"1215","10004169","NOT_JUVENILE",FALSE,FALSE,FALSE
"1216","10000917","NOT_JUVENILE",TRUE,FALSE,TRUE
"1217","10001568","NOT_JUVENILE",TRUE,FALSE,TRUE
"1218","10001277","NOT_JUVENILE",FALSE,FALSE,FALSE
"1219","10001550","NOT_JUVENILE",TRUE,FALSE,TRUE
"1220","10004163","NOT_JUVENILE",FALSE,FALSE,FALSE
"1221","10002091","NOT_JUVENILE",TRUE,FALSE,TRUE
"1222","10004752","NOT_JUVENILE",FALSE,FALSE,FALSE
"1223","10000182","NOT_JUVENILE",FALSE,FALSE,FALSE
"1224","10002365","NOT_JUVENILE",FALSE,FALSE,FALSE
"1225","10002366","NOT_JUVENILE",TRUE,FALSE,TRUE
"1226","10002368","NOT_JUVENILE",FALSE,FALSE,FALSE
"1227","10001544","JUVENILE",FALSE,FALSE,FALSE
"1228","10001545","NOT_JUVENILE",TRUE,FALSE,TRUE
"1229","10001562","NOT_JUVENILE",TRUE,FALSE,TRUE
"1230","10003636","NOT_JUVENILE",TRUE,FALSE,TRUE
"1231","10004958","NOT_JUVENILE",FALSE,FALSE,FALSE
"1232","10004180","NOT_JUVENILE",TRUE,FALSE,TRUE
"1233","10000879","NOT_JUVENILE",TRUE,FALSE,TRUE
"1234","10004922","NOT_JUVENILE",FALSE,FALSE,FALSE
"1235","10004206","NOT_JUVENILE",TRUE,FALSE,TRUE
"1236","10004171","NOT_JUVENILE",TRUE,FALSE,TRUE
"1237","10005527","NOT_JUVENILE",TRUE,FALSE,TRUE
"1238","10005830","NOT_JUVENILE",TRUE,FALSE,TRUE
"1239","10001636","NOT_JUVENILE",TRUE,FALSE,TRUE
"1240","10001614","NOT_JUVENILE",FALSE,FALSE,FALSE
"1241","10004072","NOT_JUVENILE",FALSE,FALSE,FALSE
"1242","10001565","NOT_JUVENILE",TRUE,FALSE,TRUE
"1243","10001571","NOT_JUVENILE",FALSE,FALSE,FALSE
"1244","10002369","NOT_JUVENILE",FALSE,FALSE,FALSE
"1245","10004026","NOT_JUVENILE",TRUE,FALSE,TRUE
"1246","10005511","NOT_JUVENILE",FALSE,FALSE,FALSE
"1247","10004030","NOT_JUVENILE",TRUE,FALSE,TRUE
"1248","10004104","NOT_JUVENILE",TRUE,FALSE,TRUE
"1249","10004744","NOT_JUVENILE",TRUE,FALSE,TRUE
"1250","10006445","JUVENILE",FALSE,FALSE,FALSE
"1251","10004818","NOT_JUVENILE",FALSE,FALSE,FALSE
"1252","10004038","NOT_JUVENILE",TRUE,FALSE,TRUE
"1253","10006354","JUVENILE",FALSE,FALSE,FALSE
"1254","10005522","NOT_JUVENILE",TRUE,FALSE,TRUE
"1255","10006148","NOT_JUVENILE",TRUE,FALSE,TRUE
"1256","10002347","NOT_JUVENILE",TRUE,FALSE,TRUE
"1257","10001761","NOT_JUVENILE",FALSE,FALSE,FALSE
"1258","10003998","NOT_JUVENILE",TRUE,FALSE,TRUE
"1259","10002908","NOT_JUVENILE",FALSE,FALSE,FALSE
"1260","10001826","NOT_JUVENILE",FALSE,FALSE,FALSE
"1261","10004022","NOT_JUVENILE",TRUE,TRUE,FALSE
"1262","10004211","NOT_JUVENILE",TRUE,FALSE,TRUE
"1263","10001023","NOT_JUVENILE",FALSE,FALSE,FALSE
"1264","10004037","NOT_JUVENILE",TRUE,FALSE,TRUE
"1265","10004039","NOT_JUVENILE",TRUE,FALSE,TRUE
"1266","10001759","NOT_JUVENILE",FALSE,FALSE,FALSE
"1267","10006785","NOT_JUVENILE",TRUE,FALSE,TRUE
"1268","10004743","NOT_JUVENILE",FALSE,FALSE,FALSE
"1269","10004216","NOT_JUVENILE",TRUE,FALSE,TRUE
"1270","10002363","NOT_JUVENILE",TRUE,FALSE,TRUE
"1271","10004177","NOT_JUVENILE",FALSE,FALSE,FALSE
"1272","10003997","JUVENILE",TRUE,FALSE,TRUE
"1273","10004219","NOT_JUVENILE",FALSE,FALSE,FALSE
"1274","10001763","NOT_JUVENILE",FALSE,FALSE,FALSE
"1275","10004041","NOT_JUVENILE",FALSE,FALSE,FALSE
"1276","10004042","NOT_JUVENILE",FALSE,FALSE,FALSE
"1277","10001148","NOT_JUVENILE",FALSE,FALSE,FALSE
"1278","10001801","NOT_JUVENILE",TRUE,FALSE,TRUE
"1279","10006008","NOT_JUVENILE",FALSE,FALSE,FALSE
"1280","10001552","NOT_JUVENILE",TRUE,FALSE,TRUE
"1281","10006011","JUVENILE",FALSE,FALSE,FALSE
"1282","10004173","NOT_JUVENILE",TRUE,FALSE,TRUE
"1283","10004165","NOT_JUVENILE",FALSE,FALSE,FALSE
"1284","10001788","NOT_JUVENILE",FALSE,FALSE,FALSE
"1285","10004035","NOT_JUVENILE",TRUE,FALSE,TRUE
"1286","10000970","NOT_JUVENILE",TRUE,FALSE,TRUE
"1287","10001558","NOT_JUVENILE",TRUE,FALSE,TRUE
"1288","10001752","NOT_JUVENILE",FALSE,FALSE,FALSE
"1289","10005465","NOT_JUVENILE",FALSE,FALSE,FALSE
"1290","10005472","NOT_JUVENILE",TRUE,FALSE,TRUE
"1291","10002749","NOT_JUVENILE",TRUE,FALSE,TRUE
"1292","10000053","NOT_JUVENILE",FALSE,FALSE,FALSE
"1293","10002359","NOT_JUVENILE",TRUE,FALSE,TRUE
"1294","10001088","JUVENILE",TRUE,FALSE,TRUE
"1295","10003759","NOT_JUVENILE",FALSE,FALSE,FALSE
"1296","10002781","JUVENILE",TRUE,FALSE,TRUE
"1297","10001753","NOT_JUVENILE",FALSE,FALSE,FALSE
"1298","10002364","NOT_JUVENILE",TRUE,FALSE,TRUE
"1299","10005573","JUVENILE",FALSE,FALSE,FALSE
"1300","10004011","NOT_JUVENILE",TRUE,FALSE,TRUE
"1301","10000897","NOT_JUVENILE",TRUE,TRUE,FALSE
"1302","10003032","JUVENILE",FALSE,FALSE,FALSE
"1303","10006353","NOT_JUVENILE",TRUE,FALSE,TRUE
"1304","10004226","NOT_JUVENILE",TRUE,FALSE,TRUE
"1305","10000421","NOT_JUVENILE",FALSE,FALSE,FALSE
"1306","10004183","NOT_JUVENILE",TRUE,FALSE,TRUE
"1307","10000500","NOT_JUVENILE",FALSE,FALSE,FALSE
"1308","10001085","NOT_JUVENILE",TRUE,FALSE,TRUE
"1309","10001569","NOT_JUVENILE",FALSE,FALSE,FALSE
"1310","10001570","NOT_JUVENILE",FALSE,FALSE,FALSE
"1311","10001556","NOT_JUVENILE",FALSE,FALSE,FALSE
"1312","10001553","NOT_JUVENILE",TRUE,FALSE,TRUE
"1313","10000919","NOT_JUVENILE",TRUE,FALSE,TRUE
"1314","10001557","NOT_JUVENILE",TRUE,FALSE,TRUE
"1315","10001747","NOT_JUVENILE",FALSE,FALSE,FALSE
"1316","10004213","NOT_JUVENILE",TRUE,FALSE,TRUE
"1317","10000166","NOT_JUVENILE",TRUE,FALSE,TRUE
"1318","10001777","NOT_JUVENILE",FALSE,FALSE,FALSE
"1319","10002508","NOT_JUVENILE",FALSE,FALSE,FALSE
"1320","10000777","NOT_JUVENILE",TRUE,FALSE,TRUE
"1321","10000914","JUVENILE",TRUE,TRUE,FALSE
"1322","10000911","NOT_JUVENILE",TRUE,TRUE,FALSE
"1323","10001548","NOT_JUVENILE",TRUE,FALSE,TRUE
"1324","10001560","NOT_JUVENILE",TRUE,FALSE,TRUE
"1325","10001793","NOT_JUVENILE",FALSE,FALSE,FALSE
"1326","10006582","NOT_JUVENILE",TRUE,FALSE,TRUE
"1327","10004008","NOT_JUVENILE",FALSE,FALSE,FALSE
"1328","10001982","NOT_JUVENILE",FALSE,FALSE,FALSE
"1329","10000386","NOT_JUVENILE",TRUE,TRUE,FALSE
"1330","10006217","NOT_JUVENILE",TRUE,FALSE,TRUE
"1331","10001021","NOT_JUVENILE",FALSE,FALSE,FALSE
"1332","10002468","NOT_JUVENILE",TRUE,FALSE,TRUE
"1333","10000502","NOT_JUVENILE",TRUE,FALSE,TRUE
"1334","10006448","NOT_JUVENILE",TRUE,FALSE,TRUE
"1335","10003761","NOT_JUVENILE",TRUE,TRUE,FALSE
"1336","10001559","NOT_JUVENILE",TRUE,FALSE,TRUE
"1337","10005853","NOT_JUVENILE",TRUE,FALSE,TRUE
"1338","10004174","NOT_JUVENILE",TRUE,FALSE,TRUE
"1339","10004010","JUVENILE",TRUE,FALSE,TRUE
"1340","10006042","NOT_JUVENILE",FALSE,FALSE,FALSE
"1341","10002464","NOT_JUVENILE",TRUE,FALSE,TRUE
"1342","10006201","NOT_JUVENILE",TRUE,FALSE,TRUE
"1343","10006030","NOT_JUVENILE",FALSE,FALSE,FALSE
"1344","10001546","NOT_JUVENILE",TRUE,FALSE,TRUE
"1345","10000918","NOT_JUVENILE",TRUE,FALSE,TRUE
"1346","10001745","NOT_JUVENILE",FALSE,FALSE,FALSE
"1347","10000823","NOT_JUVENILE",FALSE,FALSE,FALSE
"1348","10000177","NOT_JUVENILE",FALSE,FALSE,FALSE
"1349","10002600","NOT_JUVENILE",TRUE,FALSE,TRUE
"1350","10002560","NOT_JUVENILE",FALSE,FALSE,FALSE
"1351","10000255","NOT_JUVENILE",FALSE,FALSE,FALSE
"1352","10001543","NOT_JUVENILE",TRUE,TRUE,FALSE
"1353","10004153","NOT_JUVENILE",FALSE,FALSE,FALSE
"1354","10001802","JUVENILE",FALSE,FALSE,FALSE
"1355","10004040","NOT_JUVENILE",FALSE,FALSE,FALSE
"1356","10000233","NOT_JUVENILE",TRUE,FALSE,TRUE
"1357","10004185","JUVENILE",TRUE,FALSE,TRUE
"1358","10001151","NOT_JUVENILE",FALSE,FALSE,FALSE
"1359","10000250","NOT_JUVENILE",FALSE,FALSE,FALSE
"1360","10000217","JUVENILE",TRUE,FALSE,TRUE
"1361","10000251","JUVENILE",TRUE,FALSE,TRUE
"1362","10001768","JUVENILE",TRUE,FALSE,TRUE
"1363","10002367","JUVENILE",TRUE,FALSE,TRUE
"1364","10006216","JUVENILE",TRUE,FALSE,TRUE
"1365","10001567","NOT_JUVENILE",FALSE,FALSE,FALSE
"1366","10001542","NOT_JUVENILE",TRUE,TRUE,FALSE
"1367","10000239","NOT_JUVENILE",TRUE,FALSE,TRUE
"1368","10004979","NOT_JUVENILE",FALSE,FALSE,FALSE
"1369","10002361","JUVENILE",TRUE,FALSE,TRUE
"1370","10004740","JUVENILE",FALSE,FALSE,FALSE
"1371","10004027","JUVENILE",TRUE,FALSE,TRUE
"1372","10001566","JUVENILE",FALSE,FALSE,FALSE
"1373","10003495","NOT_JUVENILE",FALSE,FALSE,FALSE
"1374","10001564","JUVENILE",FALSE,FALSE,FALSE
"1375","10006584","JUVENILE",TRUE,FALSE,TRUE
"1376","10001231","NOT_JUVENILE",TRUE,TRUE,FALSE
"1377","10000951","NOT_JUVENILE",TRUE,FALSE,TRUE
"1378","10000533","NOT_JUVENILE",TRUE,FALSE,TRUE
"1379","10000519","NOT_JUVENILE",TRUE,TRUE,FALSE
"1380","10001995","NOT_JUVENILE",TRUE,FALSE,TRUE
"1381","10002904","NOT_JUVENILE",FALSE,FALSE,FALSE
"1382","10002851","NOT_JUVENILE",FALSE,FALSE,FALSE
"1383","10006301","NOT_JUVENILE",TRUE,FALSE,TRUE
"1384","10006885","JUVENILE",TRUE,FALSE,TRUE
"1385","10004029","JUVENILE",FALSE,FALSE,FALSE
"1386","10004166","JUVENILE",TRUE,FALSE,TRUE
"1387","10006314","NOT_JUVENILE",FALSE,FALSE,FALSE
"1388","10004741","JUVENILE",FALSE,FALSE,FALSE
"1389","10004742","JUVENILE",FALSE,FALSE,FALSE
"1390","10006310","NOT_JUVENILE",TRUE,FALSE,TRUE
"1391","10006315","NOT_JUVENILE",TRUE,FALSE,TRUE
"1392","10002499","NOT_JUVENILE",FALSE,FALSE,FALSE
"1393","10006585","JUVENILE",TRUE,FALSE,TRUE
"1394","10004204","JUVENILE",FALSE,FALSE,FALSE
"1395","10004028","JUVENILE",FALSE,FALSE,FALSE
"1396","10006348","NOT_JUVENILE",FALSE,FALSE,FALSE
"1397","10000060","NOT_JUVENILE",FALSE,FALSE,FALSE
"1398","10005832","JUVENILE",TRUE,TRUE,FALSE
"1399","10004181","NOT_JUVENILE",TRUE,FALSE,TRUE
